2013-07-12 09:01:32 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-12 09:01:41 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8791&konftop=18<br>
2013-07-12 11:38:23 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-12 11:38:26 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=5<br>
2013-07-12 11:38:28 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=9055&konftop=5<br>
2013-07-12 11:38:31 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-12 12:45:05 <b>Шмоль</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-12 12:45:22 <b>Шмоль</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-12 12:45:27 <b>Шмоль</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8003&konftop=18<br>
2013-07-12 12:49:57 <b>Шмоль</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8003&konftop=18<br>
2013-07-12 12:53:27 <b>Шмоль</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8003&konftop=18<br>
2013-07-12 12:54:57 <b>Шмоль</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8003&konftop=18<br>
2013-07-12 12:57:36 <b>Шмоль</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8003&konftop=18<br>
2013-07-12 13:10:12 <b>Шмоль</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8003&konftop=18<br>
2013-07-12 13:10:19 <b>Шмоль</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8003&page=0&dp=9267<br>
2013-07-12 13:19:07 <b>Шмоль</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8003&page=0&dp=9267<br>
2013-07-12 14:05:17 <b>Шмоль</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-12 14:05:20 <b>Шмоль</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=8<br>
2013-07-12 14:05:31 <b>Шмоль</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-12 14:05:33 <b>Шмоль</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8003&konftop=18<br>
2013-07-12 15:27:32 <b>Baltozar</b>: Удалил тему: &quot;Орден Света и Армада Тьмы&quot; из раздела &quot;Скрытый Форум Ордена Света&quot; DEBUG: /forum.php?conf=14&dt=9269<br>
2013-07-12 15:27:57 <b>Baltozar</b>: Удалил тему: &quot;Орден Света и Армада Тьмы&quot; из раздела &quot;Скрытый Форум Ордена Света&quot; DEBUG: /forum.php?conf=14&dt=9271<br>
2013-07-12 15:47:41 <b>Baltozar</b>: Удалил тему: &quot;Закон &quot;О мультоводстве&quot;&quot; из раздела &quot;Законы Клуба&quot; DEBUG: /forum.php?conf=13&dt=9274<br>
2013-07-12 17:55:01 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-12 17:55:05 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=5<br>
2013-07-12 17:55:10 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=9<br>
2013-07-12 21:50:46 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-12 21:50:56 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-12 21:51:25 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8003&konftop=18<br>
2013-07-12 21:52:54 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-12 21:53:01 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-12 21:53:03 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-12 21:53:06 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8003&konftop=18<br>
2013-07-12 21:53:09 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8791&konftop=18<br>
2013-07-12 22:36:28 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=15<br>
2013-07-12 22:36:33 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8162&konftop=15<br>
2013-07-12 23:18:32 <b>InvadeR</b>: Удалил тему: &quot;Просьба&quot; из раздела &quot;Предложения&quot; DEBUG: /forum.php?conf=4&dt=9220<br>
2013-07-12 23:18:34 <b>InvadeR</b>: Удалил тему: &quot;Список онлайн всех игроков (и кто где находится)&quot; из раздела &quot;Предложения&quot; DEBUG: /forum.php?conf=4&dt=9223<br>
2013-07-12 23:18:36 <b>InvadeR</b>: Удалил тему: &quot;Вещи Клана&quot; из раздела &quot;Предложения&quot; DEBUG: /forum.php?conf=4&dt=8299<br>
2013-07-12 23:18:41 <b>InvadeR</b>: Удалил тему: &quot;Коморка луки&quot; из раздела &quot;Предложения&quot; DEBUG: /forum.php?conf=4&dt=8432<br>
2013-07-12 23:18:41 <b>InvadeR</b>: Удалил тему: &quot;Увороты&quot; из раздела &quot;Предложения&quot; DEBUG: /forum.php?conf=4&dt=8370<br>
2013-07-12 23:18:43 <b>InvadeR</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=4&dt=8370<br>
2013-07-12 23:18:45 <b>InvadeR</b>: Удалил тему: &quot;по поводу приемов&quot; из раздела &quot;Предложения&quot; DEBUG: /forum.php?conf=4&dt=8336<br>
2013-07-12 23:18:46 <b>InvadeR</b>: Удалил тему: &quot;Пару предложений по поводу опыта.&quot; из раздела &quot;Предложения&quot; DEBUG: /forum.php?conf=4&dt=7991<br>
2013-07-12 23:18:48 <b>InvadeR</b>: Удалил тему: &quot;Турнир для 10 и 11лвлов&quot; из раздела &quot;Предложения&quot; DEBUG: /forum.php?conf=4&dt=7882<br>
2013-07-12 23:18:49 <b>InvadeR</b>: Удалил тему: &quot;Предложения!&quot; из раздела &quot;Предложения&quot; DEBUG: /forum.php?conf=4&dt=6434<br>
2013-07-12 23:26:19 <b>Шмоль</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8003&konftop=18<br>
2013-07-12 23:29:34 <b>Шмоль</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-12 23:29:40 <b>Шмоль</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=15<br>
2013-07-12 23:29:46 <b>Шмоль</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8174&konftop=15<br>
2013-07-12 23:31:51 <b>Шмоль</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-12 23:32:00 <b>Шмоль</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8005&konftop=18<br>
2013-07-12 23:34:08 <b>Шмоль</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8005&konftop=18<br>
2013-07-12 23:34:35 <b>Шмоль</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8005&konftop=18<br>
2013-07-12 23:40:32 <b>Шмоль</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8005&konftop=18<br>
2013-07-13 00:47:42 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-13 00:47:47 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-13 00:47:49 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8791&konftop=18<br>
2013-07-13 00:49:14 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-13 00:49:17 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-13 00:49:19 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8791&konftop=18<br>
2013-07-13 02:06:21 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-13 02:06:50 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=9266&konftop=1<br>
2013-07-13 02:07:38 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=13<br>
2013-07-13 02:07:39 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=9085&konftop=13<br>
2013-07-13 02:12:06 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-13 02:12:15 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=9186&konftop=1<br>
2013-07-13 12:53:47 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-13 12:53:53 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-13 12:53:56 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8791&konftop=18<br>
2013-07-13 16:20:50 <b>InvadeR</b>: Удалил тему: &quot;Заступится за соклана&quot; из раздела &quot;Общая&quot; DEBUG: /forum.php?conf=1&dt=9102<br>
2013-07-13 16:20:58 <b>InvadeR</b>: Удалил тему: &quot;Хаоты [10]&quot; из раздела &quot;Общая&quot; DEBUG: /forum.php?conf=1&dt=7968<br>
2013-07-13 16:20:59 <b>InvadeR</b>: Удалил тему: &quot;Выражаю Свою поддержку Админам!&quot; из раздела &quot;Общая&quot; DEBUG: /forum.php?conf=1&dt=8657<br>
2013-07-13 16:24:15 <b>InvadeR</b>: Удалил тему: &quot;Продам унируны, Куплю любые унируны&quot; из раздела &quot;Сделки&quot; DEBUG: /forum.php?conf=7&dt=6726<br>
2013-07-13 17:16:12 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-13 17:16:14 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-13 17:45:43 <b>каталонец</b>: Удалил тему: &quot;Для кокетки и но нейм&quot; из раздела &quot;Общая&quot; DEBUG: /forum.php?conf=1&dt=9266<br>
2013-07-13 19:53:44 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-13 19:53:48 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-13 19:53:53 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8003&konftop=18<br>
2013-07-13 19:54:03 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=15<br>
2013-07-13 19:54:10 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8166&konftop=15<br>
2013-07-13 20:04:40 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-13 20:04:44 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=9154&konftop=1<br>
2013-07-13 20:05:40 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=2<br>
2013-07-13 20:05:44 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=5<br>
2013-07-13 20:05:47 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=6<br>
2013-07-13 20:05:48 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=7<br>
2013-07-13 20:05:52 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=1<br>
2013-07-13 20:06:02 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=9154&konftop=1<br>
2013-07-13 20:27:08 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-13 20:27:12 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-13 20:27:18 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8043&konftop=18<br>
2013-07-13 20:31:55 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-13 20:32:00 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-13 20:32:03 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8043&konftop=18<br>
2013-07-13 20:35:27 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-13 20:44:22 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-13 20:44:26 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-13 20:44:29 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8043&konftop=18<br>
2013-07-13 20:45:26 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8043&page=0&cpr=Успешно%20наложено%20заклятие%20смерти%20на%20персонажа%20"Дадаи%20Рустамчон"&com=9303<br>
2013-07-13 20:45:31 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-13 20:50:42 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-13 20:50:45 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-13 20:50:48 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8043&konftop=18<br>
2013-07-13 20:51:43 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-13 20:51:46 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-13 20:51:48 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8043&konftop=18<br>
2013-07-13 20:52:06 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8043&page=0&dp=9305<br>
2013-07-13 20:52:14 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-13 20:52:17 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8043&konftop=18<br>
2013-07-13 20:52:35 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8043&konftop=18<br>
2013-07-13 20:52:41 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8043&konftop=18<br>
2013-07-13 20:52:44 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8043&konftop=18<br>
2013-07-13 23:08:02 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-13 23:08:06 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-13 23:08:08 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8043&konftop=18<br>
2013-07-13 23:10:28 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-13 23:10:30 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-13 23:23:29 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-13 23:23:35 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-13 23:23:37 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8043&konftop=18<br>
2013-07-13 23:23:53 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-13 23:24:00 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8003&konftop=18<br>
2013-07-13 23:36:52 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-13 23:36:54 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-13 23:36:56 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=13<br>
2013-07-13 23:36:58 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=7956&konftop=13<br>
2013-07-13 23:38:11 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-13 23:38:35 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8791&konftop=18<br>
2013-07-13 23:40:36 <b>Шпилли Уилли</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8791&page=0<br>
2013-07-13 23:41:00 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-13 23:41:03 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-13 23:41:05 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8791&konftop=18<br>
2013-07-13 23:47:55 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8791&konftop=18<br>
2013-07-13 23:59:02 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-13 23:59:10 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-13 23:59:13 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8791&konftop=18<br>
2013-07-14 10:41:12 <b>Император</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-14 10:41:20 <b>Император</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=7<br>
2013-07-14 10:41:23 <b>Император</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=9242&konftop=7<br>
2013-07-14 10:42:16 <b>Император</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=9227&konftop=7<br>
2013-07-14 10:42:39 <b>Император</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=1<br>
2013-07-14 10:44:13 <b>Император</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=7<br>
2013-07-14 10:44:17 <b>Император</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=9242&konftop=7<br>
2013-07-14 10:49:16 <b>Император</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=7956&konftop=13<br>
2013-07-14 10:57:02 <b>Император</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-14 10:57:06 <b>Император</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=7<br>
2013-07-14 10:57:56 <b>Император</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=9242&konftop=7<br>
2013-07-14 10:59:42 <b>Император</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=5<br>
2013-07-14 11:01:16 <b>Император</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=5<br>
2013-07-14 11:01:29 <b>Император</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=7<br>
2013-07-14 11:01:35 <b>Император</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=9242&konftop=7<br>
2013-07-14 11:01:43 <b>Император</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=6<br>
2013-07-14 11:01:44 <b>Император</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=7<br>
2013-07-14 11:01:46 <b>Император</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=9242&konftop=7<br>
2013-07-14 11:01:51 <b>Император</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=5<br>
2013-07-14 11:01:53 <b>Император</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=9307&konftop=5<br>
2013-07-14 11:01:57 <b>Император</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=9307&page=-1&dp=9307<br>
2013-07-14 11:02:58 <b>Император</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=9307&page=-1<br>
2013-07-14 11:15:08 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-14 11:15:13 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-14 11:15:19 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8791&konftop=18<br>
2013-07-14 11:15:27 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-14 11:15:30 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8043&konftop=18<br>
2013-07-14 11:16:19 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php<br>
2013-07-14 11:16:23 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=15<br>
2013-07-14 11:16:25 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8166&konftop=15<br>
2013-07-14 11:17:36 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=15<br>
2013-07-14 11:17:40 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8170&konftop=15<br>
2013-07-14 11:19:14 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=15<br>
2013-07-14 11:19:24 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=8162&konftop=15<br>
2013-07-14 11:20:08 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=4891&konftop=15<br>
2013-07-14 11:20:13 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-14 11:20:19 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=18<br>
2013-07-14 11:21:00 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=5<br>
2013-07-14 11:21:04 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=9307&konftop=5<br>
2013-07-14 11:21:23 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=9242&konftop=7<br>
2013-07-14 11:25:33 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=5<br>
2013-07-14 11:25:38 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=9294&konftop=5<br>
2013-07-14 11:25:48 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=5<br>
2013-07-14 11:25:56 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?topic=9055&konftop=5<br>
2013-07-14 11:26:13 <b>Минерал</b>: Удалил тему: &quot;&quot; из раздела &quot;&quot; DEBUG: /forum.php?conf=5<br>
